asin,title,img_url,stars,review_count,price,list_price,category_id,is_best_seller,bought_in_last_month
B07F36FWMQ,"Gamecube Adapter for Nintendo Switch Gamecube Controller Adapter and WII U and PC, Super Smash Bros Gamecube Controller Adapter. Support Turbo and Vibration Features with 180cm Long Cable",https://m.media-amazon.com/images/I/61jLJ-RXf6L._AC_UY218_.jpg,4.5,7826,16.99,18.99,252,1,0
B07V5LZMTH,"[4 Pack] Screen Protector Tempered Glass for Nintendo Switch Lite, iVoler Transparent HD,High Definition,Clear Anti-Scratch with Anti-Fingerprint Bubble-Free Fit Switch Lite 2019",https://m.media-amazon.com/images/I/816xbs7GzxL._AC_UY218_.jpg,4.8,18004,9.95,10.99,252,1,0
B081H7JVZ5,Old Skool Mario Kart Racing Wheel Compatible with Nintendo Wii and Wii U 2 Pack - White,https://m.media-amazon.com/images/I/61QgRGnZ4AL._AC_UY218_.jpg,4.7,1071,13.99,0.0,252,0,300
B081N5PJPW,"Charging Dock Compatible with Nintendo Switch & Switch OLED Model Joycons, Switch Controller Charger Dock Station for Joycon Charges up to 4pcs, Charging Stand Station for Nintendo Switch/OLED Model",https://m.media-amazon.com/images/I/61jHks4H-aL._AC_UY218_.jpg,4.7,5863,14.99,16.99,252,0,0
B075MND5D2,The Champions Amiibo - The Legend of Zelda: Breath of the Wild Collection (Nintendo Wii U/Nintendo 3DS/Nintendo Switch),https://m.media-amazon.com/images/I/81n7zIuiiCL._AC_UY218_.jpg,4.8,7589,89.95,0.0,252,0,400
B082GFFYF1,"FIOTOK Gamecube Controller, Classic Wired Controller for Wii Nintendo Gamecube (Blue & Red-2Pack)",https://m.media-amazon.com/images/I/71tSeu7dVZL._AC_UY218_.jpg,4.5,2661,17.99,0.0,252,1,0
B07HZYCBQQ,"Official Nintendo WiiU Remote Plus, White - Bulk packing (Renewed)",https://m.media-amazon.com/images/I/51Za4Nc4ZCL._AC_UY218_.jpg,3.9,21,38.32,0.0,252,0,0
B09MK9915Y,YB-OSANA Game Cosole Backpack Travel Bag Travel Carrying Case for PS5/PS4 Console and Accessories (Grey),https://m.media-amazon.com/images/I/71mIqcs3jtL._AC_UY218_.jpg,4.5,161,39.99,0.0,253,0,50
B01MDMJMYC,"HIDEit Mounts 4S Wall Mount for Playstation 4 Slim - Patented in 2018, Made in USA - Steel Wall Mount for PS4 Slim to Safely Store Your PS4 Slim Near or Behind TV",https://m.media-amazon.com/images/I/61ztJk7iJZL._AC_UY218_.jpg,4.8,1317,27.95,34.99,253,0,0
B01H6GUCCQ,"BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller, Noise Cancelling Over Ear Headphones with Mic, LED Light, Bass Surround, Soft Memory Earmuffs for Laptop Mac Nintendo NES Games",https://m.media-amazon.com/images/I/61CGHv6kmWL._AC_UY218_.jpg,4.3,102448,17.59,39.99,253,1,0
B00Z0UWWYC,"Logitech G29 Driving Force Racing Wheel and Floor Pedals, Real Force Feedback, Stainless Steel Paddle Shifters, Leather Steering Wheel Cover for PS5, PS4, PC, Mac - Black",https://m.media-amazon.com/images/I/61IwZwlTopL._AC_UY218_.jpg,4.7,17397,229.99,299.99,253,1,0
B0C6NLXMB8,Madden NFL 24 - PlayStation 4,https://m.media-amazon.com/images/I/611hiPuA+9L._AC_UY218_.jpg,4.5,79,69.0,69.99,253,0,4000
B00SAYCXWG,"HyperX Cloud II - Gaming Headset, 7.1 Surround Sound, Memory Foam Ear Pads, Durable Aluminum Frame, Detachable Microphone, Works with PC, PS5, PS4, Xbox Series X|S, Xbox One – Red",https://m.media-amazon.com/images/I/71MJ3OaVqBL._AC_UY218_.jpg,4.5,33423,63.93,99.99,253,1,0
B096ZZN33N,"PEPPER JOBS PS5 Console Cover, Hard Shockproof PS5 Console Skin Case, ABS Anti-Scratch Dustproof PS5 Gaming Console Cover Replacement Plate Shell for PS5 Console Disc Edition (Midnight Black)",https://m.media-amazon.com/images/I/616xKalmAoL._AC_UY218_.jpg,4.7,244,34.99,0.0,253,0,0
B01LWVX2RG,DualShock 4 Wireless Controller for PlayStation 4 - Jet Black,https://m.media-amazon.com/images/I/61IG46p-yHL._AC_UY218_.jpg,4.7,149155,58.99,0.0,253,1,4000
B08LZGPPBH,"PS5 Controller Charger Station with Fast Charging AC Adapter 5V/3A, Dual Controller Charging Stand for Playstation 5, Docking Station Replacement for DualSense Charging Station",https://m.media-amazon.com/images/I/61c4Ud7Os4L._AC_UY218_.jpg,4.7,15837,24.99,0.0,253,1,0
B00YXO5UKY,"Turtle Beach Recon 50 Gaming Headset for PS5, PS4, PlayStation, Xbox Series X|S, Xbox One, Nintendo Switch, Mobile & PC with 3.5mm - Removable Mic, 40mm Speakers - Black",https://m.media-amazon.com/images/I/71lvwJUu0kL._AC_UY218_.jpg,4.4,92476,24.95,0.0,253,0,4000
B0B4S83NPY,Analog Kids Watch for Boys Girls Waterproof Sports Outdoor Analogue Wrist Watch Toddler Time Teaching Luminous for 3-12 Years Old Children,https://m.media-amazon.com/images/I/710gAWzlwJL._AC_UL320_.jpg,4.4,373,15.99,0.0,89,0,0
B07GPL15V9,LED Multi Function Waterproof Watch for Kids - Kids Gifts,https://m.media-amazon.com/images/I/718zly7XAPL._AC_UL320_.jpg,4.5,4138,17.99,21.99,89,0,1000
B0B1D61GVY,"Teen Watches for Boys Girls, Waterproof Analog Watch with Night Light, Easy to Read and Soft Band for Teenagers Aged 12-18 Birthday Gift",https://m.media-amazon.com/images/I/71AcweDsFiL._AC_UL320_.jpg,4.4,101,16.99,0.0,89,0,0
B0CB1G2Y69,"Kids Watch Analog with 7 Colorful Night Lights Boys Girls Waterproof Soft Strap Kids Time Teaching Quartz Wristwatch, Back to School Gifts",https://m.media-amazon.com/images/I/71CH2hgyh0L._AC_UL320_.jpg,4.4,175,18.99,0.0,89,0,0
B073VBBX59,Kids Marvel Spider-Man Digital Quartz Plastic Watch for Boys & Girls with LCD Display,https://m.media-amazon.com/images/I/911XSiGkQML._AC_UL320_.jpg,4.5,19120,12.52,0.0,89,1,4000
B012BLU15E,"Accutime Kids Pokemon Digital LCD Quartz Watch for Toddlers, Boys, Girls and Adults All Ages",https://m.media-amazon.com/images/I/91Lx2OT1W1L._AC_UL320_.jpg,4.4,19151,12.99,0.0,89,0,1000
B07YDJMVNX,"Kids Watch,Boys Watch for 3-15 Year Old Boys,Digital Sport Outdoor Multifunctional Chronograph LED 50 M Waterproof Alarm Calendar Analog Watch for Children with Silicone Band,Kids Gift",https://m.media-amazon.com/images/I/61IcMWPWFDL._AC_UL320_.jpg,4.4,7079,16.99,0.0,89,0,1000
B07632CFMW,"Kids Digital Watch, Boys Sports Waterproof Led Watches with Alarm Wrist Watches for Boy Girls Children",https://m.media-amazon.com/images/I/61zc7Nv2HrL._AC_UL320_.jpg,4.3,3640,13.85,0.0,89,0,1000
B0B1HDKC6L,"Kids Watch, Digital Watch for Boys Girls, Sport Watch with Fitness Tracker, Alarm Clock, Stopwatch, No App and Waterproof, Watch for Kids Ages 5-12",https://m.media-amazon.com/images/I/51O-V+EeFML._AC_UL320_.jpg,3.9,920,20.99,0.0,89,0,900
B07BMCZ6GK,"Sonic The Hedgehog - Kids, Quartz Movement - LCD Display Watch Dial Flashing LED Lights, Blue Buckle Strap Band for Children",https://m.media-amazon.com/images/I/71YndLLcMEL._AC_UL320_.jpg,4.6,6740,12.2,0.0,89,0,1000
B0B96TC7Y7,1 Pair Winter Girls Fleece Lined Leggings Thick Warm Kitty Print Cotton Velvet Pants,https://m.media-amazon.com/images/I/81zoIr0Jq4L._AC_UL320_.jpg,4.4,405,14.99,0.0,91,0,0
B091FF8LGC,Girl's Sweatsuits clothing lounge sets athletic sweatshirts and sweatpants,https://m.media-amazon.com/images/I/51+0Ec4jegL._AC_UL320_.jpg,4.4,307,36.99,0.0,91,0,0
B0BPHHL5G9,Girls Pajamas Cotton Snug-fit PJS Stripe Summer Short Jammies Size 6-16,https://m.media-amazon.com/images/I/81MXuqutX-L._MCnd_AC_UL320_.jpg,4.7,118,15.99,0.0,91,0,0
B0CDM931DX,Shirts for Girls Long Sleeve Casual Loose Fit Tunic Tops Solid Blouses,https://m.media-amazon.com/images/I/71aNqza-N3L._AC_UL320_.jpg,5.0,2,20.99,0.0,91,0,0
B001RFJ84G,"Girls' Cool Comfort Ankle, 12-Pair Pack Fashion Liner Socks",https://m.media-amazon.com/images/I/91Ay6VSEI1S._AC_UL320_.jpg,4.8,6557,7.5,10.0,91,1,10000
B01M21DFJD,Toddler Girls' Tag-Free Cotton Underwear,https://m.media-amazon.com/images/I/91SFGOZyjJS._AC_UL320_.jpg,4.7,20259,11.98,12.99,91,0,6000
B0BN6TCMPH,"3 Pack Girls Flowy Shorts with Spandex Liner 2-in-1 Youth Butterfly Skirts for Fitness, Running, Sports",https://m.media-amazon.com/images/I/71vmYVHTgfL._AC_UL320_.jpg,4.7,1472,34.95,0.0,91,1,2000
B07HFRRK78,Toddler Girls Ballet Dresses Leotards with Skirt Dance Dress Ballerina Tutu Outfit,https://m.media-amazon.com/images/I/611jjYGlfTL._AC_UL320_.jpg,4.8,7157,18.99,23.98,91,1,3000
B0BW3W3LZG,4 Pairs Kids Soccer Socks Toddler Soccer Socks Girls Boys Soccer Socks Toddler Knee High Socks Kids Toddler Tube Socks,https://m.media-amazon.com/images/I/7117XOJCOpL._AC_UL320_.jpg,4.7,255,12.99,13.99,91,0,4000
B07G5G9X48,Ballet Dance Tights Footed - Ultra-soft Pro Excellent Hold&Stretch (Toddler/Girls/Women),https://m.media-amazon.com/images/I/71EXFOHUwJL._AC_UL320_.jpg,4.6,7671,15.98,18.98,91,1,3000
B07JN9LJN3,"Boy's 6-Piece Suit Set - Includes Suit Jacket, Dress Pants, Matching Vest, White Dress Shirt, Neck Tie & Bow Tie",https://m.media-amazon.com/images/I/61++ezVRjCL._AC_UL320_.jpg,4.3,1007,64.99,0.0,84,0,0
B097LR9681,Boy Plaid Slim Fit Formal Suit Set 4 Pieces Dresswear,https://m.media-amazon.com/images/I/51dggaGyfoS._AC_UL320_.jpg,4.5,18,45.99,0.0,84,0,0
B06Y3ZL3XY,Boys 3Pcs Clothing Sets Cotton Long Sleeve Bowtie Shirts +Vest +Pants Casual Suit,https://m.media-amazon.com/images/I/61ZK5DBuz4L._AC_UL320_.jpg,4.4,761,22.99,0.0,84,0,0
B0BLH3DPR1,3 Sets Boys Thermal Underwear Warm Soft Thermal Top and Long Johns for Boys,https://m.media-amazon.com/images/I/71js0s25+gL._AC_UL320_.jpg,4.4,179,24.99,0.0,84,0,0
B0846L9YGB,"Boys' and Toddler Underwear, Comfort Flex Waistband Boxer Briefs, Multiple Packs Available",https://m.media-amazon.com/images/I/81mSG78BFqL._AC_UL320_.jpg,4.7,40635,14.99,0.0,84,1,8000
B0BHX6LDVW,"boys Hanes Toddler Boys' Potty Trainer Underwear, Boxer Briefs & Briefs Available, 6-pack",https://m.media-amazon.com/images/I/81Cc5Ej2ELL._AC_UL320_.jpg,4.7,617,11.98,13.0,84,0,3000
B0BHX4VPHL,"Toddler Boys' Potty Trainer Underwear, Boxer Briefs & Briefs Available, 6-Pack",https://m.media-amazon.com/images/I/81pKploAIuL._AC_UL320_.jpg,4.8,490,11.98,13.0,84,0,2000
B082WWQ2P6,"Toddler Boys' Undershirts, White T-Shirts for Babies, Crew Tees, 5-Pack",https://m.media-amazon.com/images/I/61agx0fOxgS._AC_UL320_.jpg,4.7,3879,9.99,0.0,84,0,3000
B07961JYWP,"Boys' Long-Sleeve Shirts, Pack of 3",https://m.media-amazon.com/images/I/91D9keJyq0L._AC_UL320_.jpg,4.8,16238,22.8,23.9,84,1,1000
B075XSN413,"Toddler Boys' Pull-On Denim Pant, Pack of 2",https://m.media-amazon.com/images/I/A1nwcBIwosL._AC_UL320_.jpg,4.7,6927,28.5,0.0,84,0,800
B01ASBVB4Y,"Raise Them Well Physician Developed Prenatal Vitamin - Prenatal Multivitamin Formulated for Optimal Maternal and Fetal Health, Contains Vitamins K2 MK-7, Methylfolate, and Glutathione",https://m.media-amazon.com/images/I/612xhcQuW4S._AC_UL320_.jpg,4.1,133,27.99,33.99,31,0,0
B00C8CGK2A,"Easy@Home 100 Ovulation (LH) and 20 Pregnancy (HCG) Test Strips Kit, FSA Eligible, Powered by Premom Ovulation Predictor iOS and Android APP, 100 LH + 20 HCG",https://m.media-amazon.com/images/I/71xoz+z0SzL._AC_UL320_.jpg,4.6,69517,31.95,0.0,31,0,1000
B094TWWXJZ,"FIRST RESPONSE Comfort Check Pregnancy Test, 8 Count",https://m.media-amazon.com/images/I/71ULalmE8-L._AC_UL320_.jpg,4.6,4896,16.59,0.0,31,0,9000
B0010ED5FC,"Palmer's Cocoa Butter Formula Massage Lotion for Stretch Marks, Pregnancy Skin Care, Belly Cream with Collagen, Elastin, Argan Oil and Shea Butter, 8.5 Ounces",https://m.media-amazon.com/images/I/71wX6xwG8HL._AC_UL320_.jpg,4.6,49923,6.01,9.99,31,1,10000
B00DOJG6RA,"Easy@Home 50 Ovulation Test Strips and 20 Pregnancy Test Strips Combo Kit, (50 LH + 20 HCG)-Package May Vary",https://m.media-amazon.com/images/I/71WfA58e6PL._AC_UL320_.jpg,4.6,69517,19.99,0.0,31,0,10000
B000052XHI,"First Response Early Result Pregnancy Test, 3 Count(Pack of 1)(Packaging & Test Design May Vary)",https://m.media-amazon.com/images/I/71rg8qfVHpL._AC_UL320_.jpg,4.7,31696,12.81,19.57,31,0,10000
B09MVDZKC2,"Clearblue Early Detection Pregnancy Test, 5 Count",https://m.media-amazon.com/images/I/71EqBZtLocL._AC_UL320_.jpg,4.6,14664,18.98,24.99,31,1,10000
B01HFBWQH6,"Easy@Home Ovulation Test Strips, 25 Pack Fertility Tests, Ovulation Predictor Kit, Powered by Premom Ovulation Predictor iOS and Android App, 25 LH Strips",https://m.media-amazon.com/images/I/71UXIejxi3L._AC_UL320_.jpg,4.6,36368,9.09,13.99,31,1,10000
B0C79XTWWM,"Pharmedoc Pregnancy Pillows, U-Shape Full Body Pillow – Cooling Cover Grey – Pregnancy Pillows for Sleeping – Body Pillows for Adults, Maternity Pillow and Pregnancy Must Haves",https://m.media-amazon.com/images/I/81Y1et5ipcL._AC_UL320_.jpg,4.3,122450,44.95,0.0,31,1,10000
B00DOJWJ3U,"Easy@Home Pregnancy Test Strips Kit, Powered by Premom Ovulation Predictor iOS and Android APP, 20 HCG Tests",https://m.media-amazon.com/images/I/71xRqvpjbjL._AC_UL320_.jpg,4.6,13351,9.98,0.0,31,0,10000
B071KW9GTT,"Finishing Touch Flawless Women's Painless Hair Remover , White/Rose Gold",https://m.media-amazon.com/images/I/61Orj8GcsYL._AC_UL320_.jpg,4.4,106113,14.99,19.88,53,0,20000
B07ZHZ4WVV,"Braun Epilator Silk-épil 9 9-720, Hair Removal Device, Epilator for Women, Wet & Dry, Womens Shaver & Trimmer, Cordless, Rechargeable",https://m.media-amazon.com/images/I/61svV-udTXL._AC_UL320_.jpg,4.4,7865,99.94,0.0,53,0,3000
B097DK38DP,Electric Shaver for Women Best Electric Razor for Womens Bikini Legs Underarm Public Hairs Rechargeable Trimmer with Detachable Head Cordless Wet Dry Use,https://m.media-amazon.com/images/I/714elXC1rNL._AC_UL320_.jpg,4.2,7443,35.99,39.99,53,0,0
B07KKXQNMY,"Schick Hydro Silk Touch-Up Exfoliating Dermaplaning Tool, Face & Eyebrow Razor with Precision Cover- 9 Count | Dermaplaning Razor For Women",https://m.media-amazon.com/images/I/71GtXpgt1xL._AC_UL320_.jpg,4.6,183726,16.49,0.0,53,1,10000
B004B8AZH0,"Gillette Fusion5 Mens Razor Blade Refills, 12 Count, Lubrastrip for a More Comfortable Shave",https://m.media-amazon.com/images/I/91rqadfEzrL._AC_UL320_.jpg,4.7,16706,42.0,0.0,53,0,8000
B08FNFCPNL,"Remington Balder Pro Head Shaver - Precision Electric Shaving for Bald Men, 100% Waterproof Cordless Razor, Wet/Dry Shaving, 5 Dual Track Heads, Mess-Free Hair Capture, Lithium Power",https://m.media-amazon.com/images/I/81Dfn0+NDKS._AC_UL320_.jpg,4.3,7860,59.94,0.0,53,0,9000
B01FG2H28Y,"Bee Bald HEAL Post-Shave Healing Balm Immediately Calms & Soothes Damaged Skin, Treats Bumps, Redness, Razor Burn & Other Shaving Related Irritations, 2 Fl Oz",https://m.media-amazon.com/images/I/71iCWNMp17L._AC_UL320_.jpg,4.5,18030,7.97,9.99,53,1,8000
B0115I2DRI,"Braun Electric Series 3 Razor with Precision Trimmer, Rechargeable, Wet & Dry Foil Shaver for Men, Blue/Black, 4 Piece",https://m.media-amazon.com/images/I/714pdqMdFKL._AC_UL320_.jpg,4.3,19950,59.94,79.99,53,0,7000
B09MRXJ5F5,"MALE GOD Beard Growth Kit - Beard Kit W/Beard Growth Oil(2 Pack), Beard Balm, Beard Comb, Beard Growth Product for Patchy Beard - Birthday Gifts for Him Husband Boyfriend Dad, Christmas Gifts for Men",https://m.media-amazon.com/images/I/811X07gawRL._AC_UL320_.jpg,4.5,10581,24.99,0.0,53,0,6000
B0B3DTK6YK,"Gleebee Wax Strips 60 counts, Waxing Strips for Hair Removal including 40 Body trips and 20 Facial Strips, Hair Removal for Face, Arms, Legs, Underarms and Bikini",https://m.media-amazon.com/images/I/71XV0vglzQL._AC_UL320_.jpg,4.3,4111,15.85,24.99,53,0,6000
B0CB15G8NX,"DIY Tie Dye Kit for Kids & Adults - 26 Permanent Colors Tie Dye Powder w/Tie Dye Bottles, Rubber Bands, Plastic Aprons and Gloves - Nontoxic Fabric Decorating Dye for Shirts, Caps or Shoes (26 Pack)",https://m.media-amazon.com/images/I/51GQ9Jzp5tL._AC_UL320_.jpg,4.6,5,18.99,0.0,2,0,0
B07YYM2NL6,"Rit Back to Black Dye Kit, 5.88 x 5 x 2.38",https://m.media-amazon.com/images/I/91SVtv9qj6L._AC_UL320_.jpg,4.3,1871,9.97,0.0,2,0,3000
B0721PY3M9,"Zenacolor 20 Fabric Markers Pens Set - Non Toxic, Indelible and Permanent Fabric Paint Fine Point Textile Marker Pen - Pens Fine Point Tip",https://m.media-amazon.com/images/I/91md7iVF6YL._AC_UL320_.jpg,4.4,8261,7.99,14.99,2,1,3000
B01FV60TAS,"Tulip One-Step Tie-Dye Party, 18 Pre-Filled Bottles, Creative Group Activity, All-in-1 Fashion Design Kit, 1 Pack, Rainbow",https://m.media-amazon.com/images/I/81IU-Oqb81L._AC_UL320_.jpg,4.8,33980,19.34,41.29,2,0,3000
B00UY194NE,Tulip ColorShot Instant Fabric Spray Color 3oz. Black,https://m.media-amazon.com/images/I/61EaMHdcFCL._AC_UL320_.jpg,4.3,3446,5.98,7.99,2,0,2000
B00KIN1JKE,"Tulip One-Step Tie-Dye Kit Party Supplies, 18 Bottles Tie Dye, Rainbow, 1 Count (Pack of 1)",https://m.media-amazon.com/images/I/913nuoCMibL._AC_UL320_.jpg,4.8,10809,17.48,29.99,2,0,2000
B004LK0WEO,"sunacme Fabric Markers Pen, 32 Colors Permanent Fabric Paint Pens Art Markers Set - Fine Tip, Child Safe & Non- Toxic for Canvas, Bags, T-Shirts, Sneakers",https://m.media-amazon.com/images/I/71NBN0Th9HL._AC_UL320_.jpg,4.5,2827,13.99,17.99,2,0,2000
B00LEM6UOI,Green Water Tracing & Leak Detection Flourescent Dye - 1 Gallon,https://m.media-amazon.com/images/I/71rJy-XCZsL._AC_UL320_.jpg,4.4,737,38.99,0.0,2,0,0
B00K1QKS0K,"Rit Dye Liquid Fabric Dye, 8 fl oz, Black, 2-Pack",https://m.media-amazon.com/images/I/715d4t56p6L._AC_UL320_.jpg,4.3,1491,15.99,0.0,2,0,1000
B08Y98RH3P,Synthetic Rit Dye More Liquid Fabric Dye – Wide Selection of Colors – 7 Ounces - Graphite,https://m.media-amazon.com/images/I/51ctYafLcmL._AC_UL320_.jpg,4.3,3098,9.38,0.0,2,0,1000
B09G771SXV,"Wirenco 10 Gauge THHN Solid Copper Building Wire (White, 2500Ft Reel)",https://m.media-amazon.com/images/I/01CY0X01GML._AC_UL320_.jpg,0.0,0,759.15,0.0,140,0,0
B0CBL8W6HL,"Premium Hot Rolled A36 Carbon Steel Plates - Pack of 9-3/8” x 48"" x 96"" - Versatile Construction Material for Heavy-Duty Projects - Industrial Grade Steel Pack for Builders and Fabricators",https://m.media-amazon.com/images/I/71ANtqZa4hL._AC_UL320_.jpg,0.0,0,2353.03,0.0,140,0,0
B08HZ1YSX5,"NABOWAN Solid Rubber Sheets,Strips,Rolls 1/8"" (.125"") Thick x 12"" Wide x 23"" Long, Thin Neoprene Rubber, Perfect for DIY Gasket Material, Sealing, Liner, Shield, Padding, Mat",https://m.media-amazon.com/images/I/41BniIg27+L._AC_UL320_.jpg,4.5,854,21.99,0.0,140,0,0
B0B5LC3C4F,"Art3d 5-Pack of 24×36"" PET/Plexiglass Sheets, Transparent Clear Flexible Plastic Sheet Panels for Craft, Picture Frames, Sign Blank, DIY Display Project",https://m.media-amazon.com/images/I/61o+j5iMxHL._AC_UL320_.jpg,4.6,664,39.99,0.0,140,1,1000
B07MQTDF4R,"Polycarbonate Clear Plastic Sheet 12"" X 18"" X 0.0625"" (1/16"") Exact with EasyRuler Film, Shatter Resistant, Easy to Cut, Bend, Mold than Plexiglass. Window Panel, Industrial, Hobby, Home, DIY, Crafts",https://m.media-amazon.com/images/I/71pLUsuCHPL._AC_UL320_.jpg,4.6,2708,9.95,15.95,140,0,600
B088BPVVR3,"2-Pack 24 x 36” Clear Acrylic Sheet Plexiglass – 1/4” Thick; Use for Craft Projects, Signs, Sneeze Guard and More; Cut with Cricut, Laser, Saw or Hand Tools – No Knives",https://m.media-amazon.com/images/I/71FuU-uEHoL._AC_UL320_.jpg,4.6,760,69.99,0.0,140,0,600
B08PSLHWZT,"Copper Mesh - 5 Inches x 30 ft, 100% Pure Copper Mesh Roll, Copper Fill Fabric, Blocker for Hole, Flexible and Strechy",https://m.media-amazon.com/images/I/81vyEQHXZiL._AC_UL320_.jpg,4.7,366,14.49,0.0,140,0,300
B09ZGDDZ21,Composite Shims (36 Pack) - Hard Composite Shims for Home Improvement - Never Rot Shims for Leveling - Restaurant Table Shims - Table Wedges - Toilet Shims - DIY Furniture Levelers - Stock Your Home,https://m.media-amazon.com/images/I/81pgOBxGudL._AC_UL320_.jpg,4.6,497,13.99,0.0,140,0,300
B0BZMDR47H,"4 Pieces 20 Mesh 8.2”X11.8” (21cmX30cm) Wire Mesh, Sturdy Metal Mesh Sheets for DIY Projects 304 Stainless Steel No Rust Mesh Screen",https://m.media-amazon.com/images/I/91UTh+utnoL._AC_UL320_.jpg,4.6,52,7.99,0.0,140,1,400
B0B79QLYBQ,"Duco ABS Plastic Sheet 1/8 Inch Thick 12"" x 12"" - Two-Sided Rigid ABS Sheet (Textured Plastic Front & Smooth Back) - DIY Home Decor and Robotics Competitions Use - Black Plastic Sheet (Pack of 1)",https://m.media-amazon.com/images/I/716FrSoCa3L._AC_UL320_.jpg,4.7,293,7.99,0.0,140,0,200
B08N5NQ869,"Ring Video Doorbell - 1080p HD video, improved motion detection, easy installation – Satin Nickel",https://m.media-amazon.com/images/I/71vtXgJBagL._AC_UY218_.jpg,4.6,173248,99.99,0.0,190,0,0
B011MYEMKQ,"Ring Chime, A Wi-Fi-Enabled Speaker for Your Ring Video Doorbell",https://m.media-amazon.com/images/I/51XI6xYS2uL._AC_UY218_.jpg,4.6,22513,29.99,0.0,190,0,0
B07X6C9RMF,"Blink Mini – Compact indoor plug-in smart security camera, 1080p HD video, night vision, motion detection, two-way audio, easy set up, Works with Alexa – 1 camera (White)",https://m.media-amazon.com/images/I/31k4JysPQ5L._AC_UY218_.jpg,4.4,260659,34.99,0.0,190,1,0
B001MJ0JAO,Synology IP Camera License Pack for 1 (CLP1),https://m.media-amazon.com/images/I/81PXK2iNCgL._AC_UY218_.jpg,4.5,1012,58.0,0.0,190,0,0
B08R59YH7W,"WYZE Cam v3 with Color Night Vision, Wired 1080p HD Indoor/Outdoor Video Camera, 2-Way Audio, Works with Alexa, Google Assistant, and IFTTT",https://m.media-amazon.com/images/I/51FXUyvOI9L._AC_UY218_.jpg,4.5,72823,32.25,0.0,190,0,0
B08CKHPP52,"Ring Video Doorbell Wired – Convenient features in a compact design, pair with Ring Chime to hear audio alerts in your home (existing doorbell wiring required)",https://m.media-amazon.com/images/I/71bgyic1TQL._AC_UY218_.jpg,4.5,71631,64.99,0.0,190,0,0
B086DL32R3,"Blink Outdoor (3rd Gen) - wireless, weather-resistant HD security camera, two-year battery life, motion detection, set up in minutes – 2 camera system",https://m.media-amazon.com/images/I/41lLBXd-5YL._AC_UY218_.jpg,4.4,157255,179.99,0.0,190,1,0
B0856W45VL,"eufy Security Indoor Cam E220, Pan & Tilt, Indoor Security Camera, 2K - 3 MP Wi-Fi Plug-in, Voice Assistant Compatibility, Night Vision, Motion Tracking, HomeBase 3 Compatible, Motion Only Alert",https://m.media-amazon.com/images/I/51RAiKC4hgL._AC_UY218_.jpg,4.5,15518,54.99,0.0,190,0,0
B07YB8HZ8T,"blurams Security Camera, 2K Indoor Camera 360° Pet Camera for Home Security w/Motion Tracking, Phone App, 2-Way Audio, IR Night Vision, Siren, Works with Alexa & Google Assistant(2.4GHz ONLY)",https://m.media-amazon.com/images/I/61UMxAUOHWL._AC_UY218_.jpg,4.2,25001,36.99,49.98,190,0,0
